"controller_name","violator_name","mine_name","current_assessment_amt","iss_dt","inspection_begin_dt","violation_occur_dt","fiscal_yr","fiscal_qtr","iss_year","likelihood","inj_illness","negligence"
"","Powell Construction Co","Upper Big Branch Mine-South",63.00,"1996-03-05","1996-01-29","1996-03-05",1996,2,1996,"Reasonably","LostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-08-01","1996-07-08","1996-08-01",1996,4,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-07-22","1996-07-08","1996-07-22",1996,4,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",204.00,"1996-03-01","1996-01-29","1996-03-01",1996,2,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-04-24","1996-04-01","1996-04-24",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-30","1996-04-01","1996-04-30",1996,3,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-07-21","1996-07-08","1996-07-21",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-06-18","1996-04-01","1996-06-18",1996,3,1996,"Unlikely","LostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-05-21","1996-04-01","1996-05-21",1996,3,1996,"Unlikely","NoLostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-10-07","1996-10-07","1996-10-07",1997,1,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-03-12","1996-01-29","1996-03-12",1996,2,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-02-05","1996-01-29","1996-02-05",1996,2,1996,"Unlikely","LostDays","ModNegligence"
"","Better Coal Design & Equip Inc","Upper Big Branch Mine-South",60.00,"1996-06-04","1996-04-01","1996-06-04",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"","Western Colorado Electric Co","Upper Big Branch Mine-South",60.00,"1996-06-24","1996-04-01","1996-06-24",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",288.00,"1996-03-19","1996-01-29","1996-03-19",1996,2,1996,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-25","1996-04-01","1996-04-25",1996,3,1996,"Unlikely","LostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-08-12","1996-07-08","1996-08-12",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-04-03","1996-04-01","1996-04-03",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",309.00,"1996-04-03","1996-04-01","1996-04-03",1996,3,1996,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-08-07","1996-07-08","1996-08-07",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-10-07","1996-10-07","1996-10-07",1997,1,1996,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1500.00,"1996-04-24","1996-04-01","1996-04-24",1996,3,1996,"Reasonably","LostDays","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-08-07","1996-07-08","1996-08-07",1996,4,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-08-12","1996-07-08","1996-08-12",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-06-19","1996-04-01","1996-06-19",1996,3,1996,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-06-03","1996-04-01","1996-06-03",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-06-12","1996-04-01","1996-06-12",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-22","1996-04-01","1996-04-22",1996,3,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-22","1996-04-01","1996-04-22",1996,3,1996,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-04-22","1996-04-01","1996-04-22",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",987.00,"1996-06-05","1996-04-01","1996-06-05",1996,3,1996,"Highly","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-03-25","1996-01-29","1996-03-25",1996,2,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-04-03","1996-04-01","1996-04-03",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-05-21","1996-04-01","1996-05-21",1996,3,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-06-11","1996-06-11","1996-06-11",1996,3,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-07-21","1996-07-08","1996-07-21",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-17","1996-04-01","1996-04-17",1996,3,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-03-11","1996-01-29","1996-03-11",1996,2,1996,"Unlikely","LostDays","ModNegligence"
"","Western Colorado Electric Co","Upper Big Branch Mine-South",102.00,"1996-06-24","1996-04-01","1996-06-24",1996,3,1996,"Reasonably","Fatal","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-11-18","1996-10-01","1996-11-18",1997,1,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1996-11-26","1996-10-01","1996-11-26",1997,1,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-04-03","1996-04-01","1996-04-03",1996,3,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-08-14","1996-07-08","1996-08-14",1996,4,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-07-24","1996-07-08","1996-07-24",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-25","1996-04-01","1996-04-25",1996,3,1996,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1996-04-22","1996-04-01","1996-04-22",1996,3,1996,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1996-08-01","1996-07-08","1996-08-01",1996,4,1996,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",506.00,"1997-01-14","1997-01-06","1997-01-14",1997,2,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-08-19","1997-07-02","1997-08-19",1997,4,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-09-02","1997-07-02","1997-09-02",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-08-25","1997-07-02","1997-08-25",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",506.00,"1997-09-08","1997-09-08","1997-09-08",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-04-01","1997-04-01","1997-04-01",1997,3,1997,"Unlikely","LostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1997-02-11","1997-01-09","1997-02-11",1997,2,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-01-12","1997-01-09","1997-01-12",1997,2,1997,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-04-24","1997-04-01","1997-04-24",1997,3,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-04-02","1997-04-01","1997-04-02",1997,3,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-02-11","1997-01-09","1997-02-11",1997,2,1997,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-02-09","1997-01-09","1997-02-09",1997,2,1997,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-01-14","1997-01-06","1997-01-14",1997,2,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-11-23","1997-09-30","1997-11-23",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-10-27","1997-09-30","1997-10-27",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-12-16","1997-09-30","1997-12-16",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",1610.00,"1997-05-05","1997-05-05","1997-05-05",1997,3,1997,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-08-18","1997-07-02","1997-08-18",1997,4,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-11-12","1997-09-30","1997-11-12",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-03-21","1997-03-21","1997-03-21",1997,2,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-10-21","1997-09-30","1997-10-21",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-08-26","1997-07-02","1997-08-26",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-11-03","1997-09-30","1997-11-03",1998,1,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-10-22","1997-09-30","1997-10-22",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-09-02","1997-07-02","1997-09-02",1997,4,1997,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-10-29","1997-09-30","1997-10-29",1998,1,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-05-19","1997-04-01","1997-05-19",1997,3,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",431.00,"1997-03-11","1997-02-18","1997-03-11",1997,2,1997,"Reasonably","Permanent","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-02-11","1997-01-09","1997-02-11",1997,2,1997,"Unlikely","NoLostDays","LowNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-04-17","1997-04-01","1997-04-17",1997,3,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-04-02","1997-04-01","1997-04-02",1997,3,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-04-23","1997-04-01","1997-04-23",1997,3,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",235.00,"1997-01-12","1997-01-09","1997-01-12",1997,2,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",903.00,"1997-03-18","1997-03-18","1997-03-18",1997,2,1997,"Reasonably","Permanent","HighNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-03-26","1997-03-25","1997-03-26",1997,2,1997,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-04-28","1997-04-01","1997-04-28",1997,3,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-03-18","1997-03-18","1997-03-18",1997,2,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-08-07","1997-08-07","1997-08-07",1997,4,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-03-18","1997-03-18","1997-03-18",1997,2,1997,"Unlikely","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-05-21","1997-05-21","1997-05-21",1997,3,1997,"NoLikelihood","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-04-23","1997-04-01","1997-04-23",1997,3,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-04-28","1997-04-01","1997-04-28",1997,3,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-03-24","1997-01-09","1997-03-24",1997,2,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-09-02","1997-07-02","1997-09-02",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",50.00,"1997-08-25","1997-07-02","1997-08-25",1997,4,1997,"Unlikely","NoLostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-07-23","1997-07-02","1997-07-23",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-09-15","1997-07-02","1997-09-15",1997,4,1997,"Reasonably","LostDays","ModNegligence"
"Massey Energy Company","Performance Coal Company","Upper Big Branch Mine-South",267.00,"1997-08-19","1997-07-02","1997-08-19",1997,4,1997,"Reasonably","LostDays","ModNegligence"
